,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1
30920,0.39542259852696776,0.41164841974709826,0.9172232074751053,0.7311128542530994,0.8963490731272575,0.992587495891399,0.743985458490415,0.6405235774500523
24617,0.2722479406740688,0.6264080887125884,0.199530689172088,0.08670605260437214,0.6959570838918461,0.905973590480738,0.09891942535718348,0.06568820145453642
32010,0.3268529200559959,0.4283696575375263,0.9110127450066975,0.08331335350345104,0.9866632213527601,0.8343880350771672,0.9031384989376832,0.9703785924207091
2096,0.8534964764562356,0.5328891737767415,0.5347861699316724,0.02755234992234865,0.9823368510282195,0.01654909612585515,0.6005518401877941,0.3485365079186138
11306,0.6144592055139992,0.524769896058848,0.2864347019398811,0.8868928285389385,0.26340922636141945,0.0801966063232577,0.5789762304040212,0.06669869076217118
18015,0.7811011466740582,0.6384308516866993,0.41989135063155475,0.8984972200620013,0.7975453031462441,0.008966991182039244,0.5270422425571867,0.8245885055192277
34725,0.7595396092700415,0.7009547152319959,0.18093200676567442,0.02905749546176256,0.4126281751528167,0.02744279613982701,0.8636140379293448,0.036518240999621934
16418,0.5448030348026044,0.5760447296485999,0.2440179663351268,0.049340496629495696,0.012382468569183644,0.9131819526168963,0.9383190163291502,0.4742172330818809
5626,0.9971427730538708,0.3132508620989462,0.4849641936581476,0.3356225376975286,0.7765751086176953,0.9840340847111019,0.5630683214184147,0.7273070943645179
22090,0.21540655514953427,0.3049118754918007,0.9916931489773756,0.42295233477597494,0.5269245708793495,0.43680385226430785,0.9196810102989239,0.15632690654235065
11586,0.338765604478127,0.23632743205074508,0.7387140489284254,0.9724789304548963,0.19097919352896214,0.4176198296633952,0.6500654413141509,0.11920758099960438
25744,0.5933470103147328,0.11656265602412097,0.9377085384528093,0.5531430453931829,0.44495311886108074,0.17756364293726049,0.10313245497527261,0.4578128800296294
20969,0.7553999105803635,0.9365049016222161,0.08075636183972738,0.061789799755840584,0.9062280833757023,0.9898890825205003,0.8923222889882679,0.564125298503391
4881,0.37637966676618434,0.4868971437319185,0.7299451834645498,0.8427969610710182,0.7391329790488271,0.5758754952523236,0.10908939162592857,0.6026490568498141
