,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
175,0.045854594333539486,0.8603465460109136,0.28979851514718297,0.7016846870771795,0.9585453012944878,0.5253972623924871,0.895603724446942,0.462973022355412,0.9449949385077822,0.18667631321544753
281,0.12079630509452217,0.9153481915767107,0.6855947497295802,0.22215357665105004,0.2871760959290268,0.5273371603267515,0.24422407719920125,0.8925707581155695,0.861920810698515,0.43044146868123173
1925,0.5596292145098138,0.7344376386903447,0.5977546795948211,0.34151186753629714,0.28585431708913034,0.12894151297659226,0.7207590542935305,0.9527062501262906,0.3173318649911694,0.7270618589051524
606,0.7502781720401613,0.3968758707243102,0.8641403800669951,0.07548073287526913,0.9980080413948442,0.8286508385638917,0.9787942584076718,0.4375443300207788,0.43206890555849764,0.3313040778681979
1122,0.33038500979788615,0.4914350131124277,0.7945964178095853,0.13022210118845662,0.8138432443841752,0.9778051881190344,0.5554973843890225,0.8209101872700543,0.8219141927790197,0.4478894779116743
1972,0.3230035403398503,0.6267677137353203,0.12425045986672428,0.90897868654466,0.3563137914376352,0.4903726072296259,0.9933310743659033,0.7086447184344716,0.850030380219564,0.20662838091508529
477,0.44543705304377795,0.9649210116615873,0.8103839402874721,0.11078935015714714,0.1159555528387697,0.9081001410847207,0.28613300162303373,0.5501666215212818,0.4234479881921891,0.8960404638248265
1324,0.25876810336375083,0.8183569652124318,0.5353122923277683,0.5963446129136898,0.10403796927833105,0.9252344665954032,0.4064148880014606,0.677714454089746,0.6944863269073694,0.33419077050713586
1549,0.8716800745705097,0.7279789024386907,0.25447336668491216,0.47206146056322934,0.9945002236259705,0.14830881673726592,0.7892061548205911,0.001328239529039157,0.5364502480009278,0.39361474755379694
1524,0.9956931659460083,0.4567920890037707,0.6929191589636926,0.2137565438345986,0.3343399665647025,0.7512093039813782,0.012077034145573711,0.6168312471583138,0.3327410448434749,0.9408737816982217
720,0.3559900120030324,0.621881736084649,0.5200120157164263,0.5107316895191156,0.5405772059673111,0.6959640439912346,0.7150902480665776,0.9225420847064498,0.627866895892573,0.6494386091828249
2488,0.20488827838292567,0.49260823935046893,0.5106027716677699,0.233908823584528,0.8330203564180646,0.3680892195259673,0.652742321281711,0.9131583587710241,0.9795500875690186,0.7040606433889107
1948,0.9632170152603978,0.9469735196203738,0.7493085431836675,0.1703823821343911,0.37852633054528306,0.07468009921859596,0.26261619366385325,0.6363187852989278,0.8373188267819351,0.5053676305761586
463,0.0660995487698048,0.8369575174169621,0.7512569019779366,0.06512305963349127,0.888803253674131,0.7016490050744937,0.7270114154385395,0.37507747313726325,0.9534886354443134,0.6660362176850947
2000,0.5796759759125348,0.5913612231251263,0.034687969994444456,0.8037155079528062,0.232102297204684,0.24165551954790715,0.4902771397207602,0.9117345427595087,0.7652495254229588,0.03513620057560951
206,0.24695472017161588,0.456295946753399,0.8924490072399023,0.37086661024236034,0.02695969033674471,0.8465927097671677,0.7280816231419045,0.9105170422153884,0.9869897464115718,0.9904382465026316
2426,0.2759619312285005,0.9580279541965958,0.3340009204780968,0.676392265700067,0.47602975209777193,0.8863094366682881,0.16579099868747188,0.9862694615197605,0.4726967927204385,0.7094582731514356
581,0.5294632066254825,0.7364278131629994,0.9493856339670689,0.078207162166384,0.9405465301442325,0.9930053338267324,0.9185611123798811,0.6864410354106941,0.05054900689484894,0.8122501877803217
572,0.8190368136909215,0.7551145770090602,0.7932347126492754,0.18970751009047995,0.19060107476358215,0.13149363667364203,0.7223600112872258,0.3783094667173856,0.8866940205918348,0.2058601910043375
1204,0.861343798843017,0.9587010271537255,0.09644013731199902,0.6003461171758464,0.8460169668976649,0.5739216638314156,0.4939311955465014,0.14027372777897396,0.1250237657072829,0.2689933067983536
1175,0.2563673024460605,0.9577870633045255,0.8347585892488538,0.14338028229135374,0.8626382741015144,0.2594902769388862,0.8514165978152576,0.49594744338436453,0.9099925116911326,0.18865182704654107
2429,0.7780309773601426,0.7144336698326395,0.17682930148454376,0.823520808219521,0.11034021946879448,0.9252915146886181,0.04376967862836961,0.9919156909047684,0.5771710730673978,0.32524194153888025
1476,0.6563826014685447,0.755697926682806,0.43198084267327425,0.5366074817944427,0.8154812814788276,0.7495123540120869,0.26092368021067225,0.5094554624713947,0.6555995691433214,0.6203808645534719
2238,0.3649037924409285,0.6836641184877227,0.25608655641801076,0.5805269154663524,0.8267340421780125,0.13749630513568106,0.5954597144976561,0.7142580026749679,0.9758918593122105,0.31530601405073994
2058,0.9322316929592727,0.37987569004745886,0.44299776569909,0.38516915758179204,0.5316994691756411,0.7153610186203466,0.5908891659696982,0.4677669695275579,0.25037240864201143,0.9857261189742085
1068,0.4869183878930797,0.9659288574578696,0.24097351518646262,0.7753493802416788,0.46619187325162903,0.6049667610066872,0.006095127335612857,0.8455041746102412,0.8541020393977324,0.2066428722951822
1053,0.8601546431732494,0.6520632657624602,0.10394003965956436,0.6905410244637845,0.08631306851927377,0.5293420919288137,0.7620144942647,0.4242375039782425,0.24901060714980305,0.5855134250793363
837,0.6124919902071687,0.5429949259693375,0.19639693195295316,0.6931415142769517,0.4166028794071011,0.8758901256901708,0.5841317596262812,0.8155321796034828,0.35475504835433774,0.8652831084387022
1004,0.7296310472063616,0.6311986452598817,0.06458290399187867,0.6013406531488986,0.13934667793956665,0.24059955163384394,0.09983637991232892,0.7479016683360091,0.7266695637259738,0.9984594932591573
1288,0.8309380359449379,0.927491242435721,0.6730029613494865,0.10417427358447019,0.5194010102945511,0.01307927325451316,0.9223215068370366,0.2854245327058182,0.25741209667925447,0.0743475391748289
1802,0.9089145815319644,0.09780877570335166,0.21295623135972938,0.5856338132712338,0.2958377938643918,0.4726166471123609,0.29840921926014785,0.9388521957071463,0.7480915491066273,0.9818376493760653
1112,0.8034178774561748,0.9835092524076443,0.09820348264378052,0.6093552200922899,0.5926688058506917,0.36939075757095163,0.11004593313927695,0.2215967887085925,0.7065465904015313,0.7636666401993895
715,0.6103831218625158,0.5241704484033883,0.4905104046982642,0.3882864802530166,0.49433080528629586,0.08908722677568348,0.3563338373813579,0.9489306129471572,0.895805436318019,0.551258047037708
1632,0.14656023727610207,0.7759478724061857,0.9632774076378129,0.020478030727551198,0.41169952501188434,0.38883355767597805,0.7574028193501028,0.9239056108707516,0.6148624495282293,0.790247642199644
2508,0.03497143950886496,0.9210731151716292,0.5887728073628699,0.48359940874963575,0.886461926430571,0.9907194271098879,0.4248690362332286,0.7715823255204678,0.8791404688824531,0.5556836935821443
2458,0.889567506360706,0.737784634217344,0.476729984668964,0.4859409414080148,0.7964638693805166,0.4675880528494341,0.4474412118143553,0.911788475448207,0.13370733812172586,0.8514960036592045
2135,0.6934634102932205,0.810576954072377,0.9907674079977163,0.0677158758053224,0.10839164602531326,0.38634639908793245,0.9713405783558784,0.2832126737206492,0.5590425513435271,0.7490741791348919
2233,0.05321326198540013,0.8551732957521853,0.5021662960289687,0.5079407408008555,0.2917944025286988,0.37005209639567416,0.573946629687471,0.35605356038688724,0.9980897050288606,0.9706800431401115
450,0.41144663302784495,0.7717408439819541,0.24215592290877003,0.643768170155899,0.3154171693678498,0.46493053272665635,0.8982586260108434,0.9739420413637052,0.1534428824477252,0.5419451215414467
1479,0.5790742290829148,0.7942122685286663,0.09119189022394976,0.6699453576307515,0.9176519243929598,0.08584042650501023,0.7321330785098481,0.9579264225861577,0.41539150718693785,0.5939625529582249
1385,0.09901880261278279,0.8748373385370334,0.0014234753709904482,0.7944670572308717,0.012212855809562502,0.14211937072986458,0.30094639496483233,0.9215454286153694,0.57416313725378,0.5716952708622609
291,0.17668282294941243,0.7845604152500832,0.12192848963373723,0.9511868356716859,0.9514580193975476,0.7605663949737559,0.6926916092219186,0.9153993666161434,0.8572453416801676,0.3405154808567562
2216,0.987552326010381,0.22363782367367585,0.5115443830372719,0.3794449639587315,0.9381245441463841,0.42149955144849965,0.37369516393736174,0.5779872139011291,0.943918262661477,0.6330809481355643
910,0.1723523318198849,0.6396953020270385,0.22311628632909733,0.7945202445051963,0.7627899354077181,0.6690195396900186,0.9293311585396722,0.601096727082383,0.9353793455269096,0.8337086361976724
812,0.8910472974064337,0.9832496687820633,0.08810294999102884,0.5448663029753824,0.8780678678094326,0.1869621475001582,0.1143843908233585,0.5441797333784305,0.7281930941396995,0.013573614374825642
1523,0.8341182194221479,0.4877694083923384,0.49371778330586424,0.663406092827096,0.03363061368662278,0.8125871004785363,0.9658532342999365,0.8861216465082314,0.3382319816568082,0.9722663060344191
1513,0.926840099331624,0.14648209612846855,0.21691125246284726,0.4692777772401047,0.8940441825920294,0.12284143069715682,0.8614339622627648,0.8254888918509056,0.863016729662714,0.6507849162854644
1240,0.7878540239913066,0.41251549185253206,0.2070399182545414,0.6025248346632898,0.39759857369139817,0.3434059340455027,0.9960576890458004,0.514059846274855,0.5306727030317919,0.6907095082276379
2315,0.07008966962572426,0.6114355469012549,0.41264570486983854,0.4160197620662516,0.6798745517944049,0.41259901117129694,0.942068121706952,0.8325646572801491,0.7363343791698793,0.30724551069585115
16,0.5957613828724236,0.6389333353942486,0.03618476073252222,0.7816844716215898,0.3237470989218546,0.039145272981416776,0.9785402037889581,0.01246145236861672,0.9447132312697134,0.7182978237843548
