,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1,temperature
167,0.599767971424511,0.3888167255912611,0.26051252653102225,0.16938389749402777,0.4923338814603787,0.08974975794132202,0.6103039869446262,0.2941421827106185,0.5000003051757801
168,0.7956547512141628,0.8006106316586098,0.03689045842030961,0.3473934663385438,0.7489978740683221,0.5524026581469812,0.6985469005234152,0.1843705964559228,0.5000003051757801
169,0.19663619550688963,0.3545282057942669,0.8743158207102085,0.4500463378289581,0.2998544736401197,0.4484956403836815,0.9102055281582087,0.8699244698118768,3.051757801131316e-07
170,0.20437562808814289,0.1955761027104974,0.8176292398108358,0.2709769504484698,0.6596670962761293,0.8020259343170987,0.1256734402286253,0.6756646695163206,0.5000003051757801
171,0.08047787762863981,0.49376822149736066,0.41640666986765207,0.9884531563818332,0.3055278684342982,0.5630296025349931,0.2124741913148181,0.06561392365220223,0.2500003051757801
172,0.48306197291209235,0.04518718479214053,0.8411812903728082,0.8097017005999284,0.4264871387947374,0.4354146823360283,0.2501614001688688,0.09642005671927185,1.0000003051757802
173,0.44037829961612224,0.2770254389471868,0.32825588728253685,0.1782244083577943,0.6718328035075936,0.715679046856985,0.3232958431724952,0.309046509554739,0.7500003051757801
174,0.575865905305653,0.1680951870293355,0.5157763544966275,0.5260737979865064,0.3827635558811454,0.051435545301350825,0.6648280514987457,0.23805100798059073,0.7500003051757801
175,0.20437562808814289,0.1955761027104974,0.8176292398108358,0.2709769504484698,0.6596670962761293,0.8020259343170987,0.1256734402286253,0.6756646695163206,0.2500003051757801
176,0.18720107237435615,0.2723912998172131,0.05026060026390237,0.5885797995540872,0.4200028453728003,0.9404401009555547,0.1231804799541757,0.6683638009268035,0.2500003051757801
177,0.5165987585364464,0.43507976976386625,0.9689108732652401,0.022460522856401075,0.17453740658878727,0.5830360438139044,0.10524824217423426,0.7995703984939139,0.2500003051757801
178,0.8238172471179699,0.45267468272951233,0.4555957148656538,0.5011952023917112,0.005855097652191196,0.23119465113735338,0.7564613961197508,0.6507515332867677,0.2500003051757801
179,0.9685353004875107,0.5912113469842384,0.9068216292246508,0.6262978566959486,0.8331086919315035,0.821375394905348,0.43150786951630393,0.4230625555394866,0.5000003051757801
180,0.21852081592078607,0.5467159649312305,0.6841345692228927,0.19546673988048757,0.03519959272439059,0.03253503171381619,0.47267304937037574,0.8057019164708243,0.2500003051757801
181,0.05036001710854957,0.4436079105106022,0.6255070716847843,0.41159768909946703,0.1607325354249003,0.1679837330265599,0.9899836162904317,0.9510651631896717,3.051757801131316e-07
182,0.7849713878531327,0.732391399477505,0.25315497625359107,0.44119978985450464,0.8146339050159359,0.7236753671891253,0.830936786073389,0.7526522188873157,0.7500003051757801
183,0.6702810641576245,0.43331072994521347,0.12405206997448433,0.7594910417592148,0.5417392963371999,0.04269425481639962,0.47994162032092574,0.2864240933313821,0.5000003051757801
184,0.534360669165437,0.28057162774694333,0.2876007471691404,0.8543756311090303,0.2625073890824683,0.7437659036196236,0.35296082302594595,0.4817987947514522,0.2500003051757801
185,0.3105115491353751,0.08682037374797447,0.4245339861431551,0.1484097457736809,0.9598603372492115,0.37390404497757745,0.509872829382085,0.4543691816051613,1.0000003051757802
186,0.20437562808814289,0.1955761027104974,0.8176292398108358,0.2709769504484698,0.6596670962761293,0.8020259343170987,0.1256734402286253,0.6756646695163206,3.051757801131316e-07
187,0.22480507079483475,0.6220480606608257,0.6191699442347639,0.7666106314571635,0.0348946232277805,0.243447149014734,0.18030829356567687,0.7223080181006138,0.7500003051757801
188,0.5892446886096158,0.9253329030384629,0.4049741056709226,0.29623511248201106,0.6509473658484137,0.5243161797422872,0.8829054817454343,0.13592371861002472,0.5000003051757801
189,0.9826942197011864,0.8236809113832002,0.47259516737468715,0.45832302963409277,0.3361642658982458,0.19084145575210204,0.7742941634517014,0.3041778659942303,0.7500003051757801
190,0.6987726207439042,0.41428759897118733,0.10100254200857765,0.636568356750011,0.3889379239957855,0.12866209092639733,0.8603039008428353,0.20365731012453864,1.0000003051757802
191,0.8262583421855101,0.9005170663462042,0.24937129241232914,0.5190786489356677,0.6060023151430594,0.5567773918848826,0.23639513604095008,0.9350161441748438,0.2500003051757801
192,0.23294522358921435,0.3038025539365907,0.3748097135665439,0.8706189059594537,0.9126613489159296,0.7972618240039313,0.6683891834510988,0.6612433754007254,0.7500003051757801
193,0.5809589541058051,0.12344536768009248,0.9710930175894432,0.684936392754025,0.09064364922991623,0.8491884483809737,0.1777212470217114,0.19669122200854558,1.0000003051757802
194,0.9707299546432906,0.8297464517701697,0.25830669958309893,0.008409984010688404,0.3294364150413856,0.13686694090335932,0.6360127091231684,0.018431392639988733,1.0000003051757802
195,0.4322327049703935,0.8709647712653681,0.13767091912898002,0.05689807283130275,0.6109054167964053,0.9166095418199351,0.9317908581664633,0.9229693563813143,3.051757801131316e-07
196,0.8746544907097002,0.42752598892846605,0.6038285618806037,0.6794880052758294,0.4140241223032381,0.22375942836326315,0.6302013601380924,0.3762756765127134,1.0000003051757802
197,0.5508849675872881,0.7113595281380357,0.9862656670701951,0.6965128313663168,0.5858498840085289,0.9785107828065301,0.1566377465593838,0.8474135044830723,3.051757801131316e-07
198,0.6077353086448088,0.17528610363218253,0.150271308100203,0.6481356307856355,0.43029895272757845,0.967970544223606,0.013126169505123467,0.2212169030236343,0.7500003051757801
199,0.20652115525771345,0.7093557066211811,0.3004712229068861,0.2894845291972388,0.9695367038265008,0.35834224502227796,0.920310204198995,0.7098348775926044,0.5000003051757801
200,0.3843465787709637,0.09959368844442004,0.1704680381729987,0.8486537785016331,0.1884679471039657,0.45083602844998955,0.08690038270144092,0.8040642830672965,0.5000003051757801
201,0.9900980262455971,0.31742238665446865,0.032394169354868774,0.9355172973814199,0.3562861629089248,0.5870967356807361,0.9378667524808191,0.6556090607029085,1.0000003051757802
202,0.9826942197011864,0.8236809113832002,0.47259516737468715,0.45832302963409277,0.3361642658982458,0.19084145575210204,0.7742941634517014,0.3041778659942303,0.5000003051757801
203,0.04910296986216423,0.7282696928044377,0.8552593796929457,0.9571333364119443,0.7382996596628958,0.46864237690095606,0.6852398025464624,0.04777760895176439,0.5000003051757801
204,0.5235367898243206,0.8485353891148272,0.16784627537679886,0.7850047062226009,0.6432372402906067,0.8177631035909038,0.5181418621808677,0.8420928613023756,0.2500003051757801
205,0.6383840556856023,0.2218184921502701,0.9540671474931494,0.899467899249569,0.1765143338090368,0.14121777333999253,0.08351817698531547,0.6968197941157401,0.2500003051757801
206,0.017825932938116962,0.9755803876763893,0.40812312991490285,0.3164455922340172,0.2695159614558177,0.5913633761163073,0.2611176323796738,0.050871166091489194,1.0000003051757802
207,0.3661544450490666,0.1746619823736297,0.5526329870612142,0.9748372083667741,0.40343094646801453,0.8784388466291249,0.37140125780430716,0.257724912584238,0.2500003051757801
208,0.34264394085029476,0.6577590077190989,0.9980694050316085,0.6128359803404619,0.6843009117679477,0.9996948142627361,0.20123003427657277,0.8971775002520955,3.051757801131316e-07
209,0.9520643663494959,0.6652433398632479,0.8483095307339465,0.12295952251944257,0.7569324304451166,0.9255680468947542,0.25646928025622995,0.12264557280606334,0.5000003051757801
210,0.6796214828668914,0.7236171258962815,0.7426048698819379,0.3966188764053687,0.2267703579185391,0.6963750721592109,0.4894736894827188,0.9940962355431182,3.051757801131316e-07
211,0.3098377790554301,0.0358452639369596,0.8354245262666603,0.07505095374312029,0.14694037491179118,0.1616700721057561,0.4916079723325194,0.7821492578259351,0.2500003051757801
212,0.8374455646381095,0.44942928319361886,0.7371822460022386,0.4961677597809915,0.5963437083904437,0.37871509582522755,0.27004066888963557,0.39140032926514134,3.051757801131316e-07
213,0.42526020316533564,0.2698498238354206,0.6350273319693577,0.6319753195224139,0.5496307326312914,0.7375148459059288,0.9947526403012394,0.43725553092067554,1.0000003051757802
214,0.8238172471179699,0.45267468272951233,0.4555957148656538,0.5011952023917112,0.005855097652191196,0.23119465113735338,0.7564613961197508,0.6507515332867677,0.7500003051757801
215,0.3002321219197081,0.00210296212861801,0.641764427262214,0.17338185569180392,0.7621443857152321,0.9312387774317925,0.04705357572324091,0.6009861081290626,1.0000003051757802
216,0.35859038790676134,0.6409910168666574,0.016485790172054565,0.7167815926510365,0.5152471859254648,0.7528325433095238,0.5579245578320394,0.44653939435607504,3.051757801131316e-07
217,0.1797866919752607,0.5595407250093467,0.9425008154747693,0.32974869524317457,0.5324783920180434,0.9863183065921654,0.6167129542563806,0.8269167617279691,0.5000003051757801
218,0.9462113861078646,0.060672829216665655,0.4324552690776683,0.99101194656486,0.7077947717793478,0.8382332281831503,0.13747134588262444,0.4690262835696932,3.051757801131316e-07
219,0.06262825987423185,0.8899246361073478,0.892709133897288,0.9991853877504324,0.6886517988866846,0.781037796971198,0.37907966389261544,0.726914355834655,3.051757801131316e-07
220,0.3098377790554301,0.0358452639369596,0.8354245262666603,0.07505095374312029,0.14694037491179118,0.1616700721057561,0.4916079723325194,0.7821492578259351,1.0000003051757802
221,0.8904089637945988,0.8569419421065244,0.19466474180939874,0.8371570413728573,0.6327060463874087,0.69218007725566,0.1863139822946015,0.13160690451407972,0.5000003051757801
222,0.3002321219197081,0.00210296212861801,0.641764427262214,0.17338185569180392,0.7621443857152321,0.9312387774317925,0.04705357572324091,0.6009861081290626,0.2500003051757801
223,0.9216939681762103,0.31466664636563946,0.87799280000284,0.44681183694137777,0.24156122805864547,0.6027415438712216,0.5040591620769121,0.9651703635639689,3.051757801131316e-07
224,0.5914223794614714,0.9690150954598925,0.09867094828945837,0.9433760856023392,0.9170434267427184,0.9018606954167948,0.14534278727112557,0.5949364080420746,1.0000003051757802
225,0.7619421754588755,0.3056415061021114,0.540078892377547,0.6062972726815035,0.8867763389961981,0.01889380455574451,0.2831478768905443,0.6168822266874392,0.2500003051757801
226,0.10563281275427149,0.6991031436815589,0.13431845637590978,0.66443404179609,0.6151020163477584,0.45529204348572044,0.8588466640884946,0.9151504621320892,0.5000003051757801
227,0.7479417692504655,0.5603862021191577,0.06965642323939064,0.4078500156904942,0.3324024259006107,0.6252453090220907,0.5787450037666763,0.010969804263689379,0.5000003051757801
228,0.9859637268617862,0.33229077215458575,0.4681046618480532,0.5482486227143761,0.9746529398837228,0.9137081065127469,0.1318843148760239,0.42951205020296923,0.7500003051757801
229,0.8099123090707846,0.8425060678878081,0.2989001602751203,0.4680709373274393,0.3446311461759421,0.49671549447820545,0.8505323918119617,0.8932270140042128,0.2500003051757801
230,0.0995780074404272,0.8636287171030476,0.38617653468303637,0.08195950840271374,0.0834360154672646,0.3618554806027294,0.9827264483978883,0.5106882186714727,1.0000003051757802
231,0.2531168874546626,0.6018141823980605,0.7237093255996118,0.4376173148871267,0.9423766263048275,0.5418449340878461,0.8689841607921239,0.08518974462398742,3.051757801131316e-07
232,0.833455098766913,0.05859156147369667,0.4912220450387252,0.35003341101815455,0.5265844267931873,0.4298347677315272,0.7835120280899988,0.2709848637515602,0.7500003051757801
233,0.47004787237918944,0.9721041818548609,0.9947275351340306,0.3574437227581441,0.962479477485043,0.8678230607909332,0.33524359800745485,0.15025613984633074,1.0000003051757802
234,0.7019529758613778,0.03245520343817791,0.6495648410720338,0.1110684224878382,0.22467037808929782,0.4401742442913152,0.29061512702984005,0.00848515703775319,0.7500003051757801
235,0.9434625683510299,0.10847311899630027,0.9750579564851923,0.42832418452553966,0.8638556569262927,0.1453011644108768,0.9593070883578708,0.41517099373389627,0.2500003051757801
236,0.3843465787709637,0.09959368844442004,0.1704680381729987,0.8486537785016331,0.1884679471039657,0.45083602844998955,0.08690038270144092,0.8040642830672965,0.7500003051757801
237,0.6800352557062571,0.5242600592561897,0.6764366216196925,0.18587338299849976,0.9003971402750182,0.29438309292861214,0.16454095043424197,0.8550606420907673,3.051757801131316e-07
238,0.18114079806364622,0.3286931859988642,0.48651400810736756,0.6431025901582934,0.8933896082239365,0.8125585813559826,0.5123473442085946,0.036527583781108784,0.2500003051757801
239,0.01396091166438296,0.21746761991905933,0.2025130747789024,0.9754252204863059,0.2947973557005261,0.7584232459278283,0.9720001265076711,0.7696680089074834,0.5000003051757801
240,0.6127984326640592,0.25380218019085243,0.1779875085094801,0.7095164795303412,0.7801608597447559,0.8339249798132207,0.36664117418694364,0.7934978995926046,0.7500003051757801
241,0.08935904409929156,0.09099414518439153,0.3953879830999023,0.31429065605191336,0.02993369479672328,0.28868183647600265,0.654327805043729,0.2640568673645984,3.051757801131316e-07
242,0.3206296148692524,0.8166889263083076,0.1843419209209585,0.7807746283956273,0.435275259144275,0.3804804160590203,0.2221514042607035,0.8742727002311952,3.051757801131316e-07
243,0.6451374484031057,0.08491491976494236,0.11112660200981868,0.569119290460232,0.6677002316650316,0.18738681662427553,0.3469278688500482,0.9400523158798331,1.0000003051757802
244,0.7116713324203077,0.2360206474419067,0.3518243909462947,0.5356484150206944,0.448368806317819,0.7114597617464717,0.06867943484190407,0.14745671382361708,3.051757801131316e-07
245,0.386640546760209,0.46598832273928675,0.07384946918754465,0.5638311353587748,0.7236104568355922,0.4034803750442419,0.17119654541075793,0.8631290920687742,3.051757801131316e-07
246,0.8904089637945988,0.8569419421065244,0.19466474180939874,0.8371570413728573,0.6327060463874087,0.69218007725566,0.1863139822946015,0.13160690451407972,3.051757801131316e-07
247,0.43986773884841057,0.6751854334080989,0.7964319980196176,0.093976306757856,0.06134596393221789,0.7336065831821311,0.3876535730356559,0.7407005591969321,1.0000003051757802
248,0.13855081101211156,0.7509844715979654,0.4985634619537953,0.4764001760273802,0.15332994329087077,0.6719869916437163,0.765370658768558,0.15972837607307114,3.051757801131316e-07
249,0.568360456949346,0.11997857992195697,0.9048238164938698,0.277249714157405,0.5396205644936433,0.46398759394215255,0.6433336404188978,0.5296476437075194,0.5000003051757801
250,0.2978561008507473,0.021698664470840383,0.2247164665379903,0.20873673136749388,0.2099083193103693,0.7722996587437012,0.018092612104105666,0.2274815499166933,0.7500003051757801
251,0.161953328712537,0.6195187716118599,0.43669404269492523,0.24684022637660247,0.3158805725549899,0.2809824365043483,0.39336415896033683,0.25138976333536717,3.051757801131316e-07
252,0.2679498904844209,0.4822660942941531,0.31140674149534325,0.0853127381656764,0.37131818362577196,0.9232631581452827,0.849623301946724,0.9864629744665014,0.7500003051757801
253,0.6566289950478237,0.15814633602586875,0.2096789399991696,0.19240611882969844,0.21621270046808902,0.0390458089825516,0.05866881386693512,0.41231939978810317,0.7500003051757801
254,0.9997164593235235,0.37633586929973634,0.3459128503215091,0.6577740321337585,0.7296877304356955,0.5465854337227722,0.023769181701844163,0.5167832133553889,0.2500003051757801
255,0.6434667025455556,0.39519324577631765,0.9476707998246944,0.9318594957256756,0.6618238690805015,0.6140805530174517,0.3296906729092182,0.6329424158825102,0.2500003051757801
256,0.907987345415187,0.7834432812001237,0.27747422831440816,0.03495915909139266,0.6227864276539556,0.304002225157086,0.24643771403209908,0.4774871431015217,0.2500003051757801
257,0.8099123090707846,0.8425060678878081,0.2989001602751203,0.4680709373274393,0.3446311461759421,0.49671549447820545,0.8505323918119617,0.8932270140042128,3.051757801131316e-07
258,0.8904089637945988,0.8569419421065244,0.19466474180939874,0.8371570413728573,0.6327060463874087,0.69218007725566,0.1863139822946015,0.13160690451407972,0.7500003051757801
259,0.386640546760209,0.46598832273928675,0.07384946918754465,0.5638311353587748,0.7236104568355922,0.4034803750442419,0.17119654541075793,0.8631290920687742,1.0000003051757802
260,0.12281059479344257,0.23198763785499585,0.555322045539745,0.8142704924048368,0.8664381866233677,0.2026226774756521,0.11434145351190599,0.6451367097635011,0.2500003051757801
261,0.8374455646381095,0.44942928319361886,0.7371822460022386,0.4961677597809915,0.5963437083904437,0.37871509582522755,0.27004066888963557,0.39140032926514134,0.5000003051757801
262,0.18720107237435615,0.2723912998172131,0.05026060026390237,0.5885797995540872,0.4200028453728003,0.9404401009555547,0.1231804799541757,0.6683638009268035,0.5000003051757801
263,0.017825932938116962,0.9755803876763893,0.40812312991490285,0.3164455922340172,0.2695159614558177,0.5913633761163073,0.2611176323796738,0.050871166091489194,0.2500003051757801
264,0.7712251280976605,0.6129665935797785,0.5255643793402528,0.1004096574702572,0.11844735180913718,0.806320181734557,0.5287344150856422,0.5793023831473585,0.7500003051757801
265,0.49265682010020895,0.8376755362572358,0.9635766018508742,0.7354031418345877,0.6384186509963521,0.1765236436368495,0.7929532353162094,0.0753228793414092,0.7500003051757801
266,0.34264394085029476,0.6577590077190989,0.9980694050316085,0.6128359803404619,0.6843009117679477,0.9996948142627361,0.20123003427657277,0.8971775002520955,0.2500003051757801
267,0.42526020316533564,0.2698498238354206,0.6350273319693577,0.6319753195224139,0.5496307326312914,0.7375148459059288,0.9947526403012394,0.43725553092067554,0.2500003051757801
268,0.46530410020654545,0.9357848746657921,0.8111144209547341,0.9180249039239676,0.8017938544469507,0.2740777717877671,0.9412025276735959,0.786211546677408,0.5000003051757801
269,0.10563281275427149,0.6991031436815589,0.13431845637590978,0.66443404179609,0.6151020163477584,0.45529204348572044,0.8588466640884946,0.9151504621320892,0.2500003051757801
270,0.406152167716017,0.044513696689653846,0.5856324606117657,0.06708973583152741,0.8555586840694954,0.8610644104427833,0.9656538011283965,0.3647135205945774,0.7500003051757801
271,0.02340626205642946,0.4086236046604273,0.536433497957939,0.8150686330588782,0.8981858131749466,0.2610464026001614,0.6792982949029401,0.35710043123190494,0.7500003051757801
272,0.833455098766913,0.05859156147369667,0.4912220450387252,0.35003341101815455,0.5265844267931873,0.4298347677315272,0.7835120280899988,0.2709848637515602,0.2500003051757801
273,0.06997146663021758,0.6888499324812127,0.335517653635367,0.8557256194028442,0.5218548434657675,0.9622052505305244,0.7038869123457443,0.025624512603853622,1.0000003051757802
274,0.9048215986061319,0.33742555589864315,0.8276689698733735,0.1504141611340358,0.851853868727545,0.9524294117670022,0.9775156328230324,0.8837624253898632,3.051757801131316e-07
275,0.6796214828668914,0.7236171258962815,0.7426048698819379,0.3966188764053687,0.2267703579185391,0.6963750721592109,0.4894736894827188,0.9940962355431182,0.2500003051757801
276,0.801467090568938,0.12959985362111553,0.8851513766292961,0.7939881902091319,0.19373225928665452,0.3389984972684464,0.29504250520236214,0.853567025397673,0.2500003051757801
277,0.599767971424511,0.3888167255912611,0.26051252653102225,0.16938389749402777,0.4923338814603787,0.08974975794132202,0.6103039869446262,0.2941421827106185,1.0000003051757802
278,0.6434667025455556,0.39519324577631765,0.9476707998246944,0.9318594957256756,0.6618238690805015,0.6140805530174517,0.3296906729092182,0.6329424158825102,0.7500003051757801
279,0.3380816934483268,0.7676835681396553,0.44521839249115197,0.7402915395020645,0.4701647971206777,0.276351222838025,0.5616138642175984,0.24364804423893707,1.0000003051757802
280,0.7019529758613778,0.03245520343817791,0.6495648410720338,0.1110684224878382,0.22467037808929782,0.4401742442913152,0.29061512702984005,0.00848515703775319,0.2500003051757801
281,0.8746544907097002,0.42752598892846605,0.6038285618806037,0.6794880052758294,0.4140241223032381,0.22375942836326315,0.6302013601380924,0.3762756765127134,0.7500003051757801
282,0.07273424839254139,0.7551572067596115,0.8034005466883813,0.5597913897067732,0.37803899582970385,0.02923313219215179,0.09959054071901143,0.597160698216094,1.0000003051757802
283,0.21852081592078607,0.5467159649312305,0.6841345692228927,0.19546673988048757,0.03519959272439059,0.03253503171381619,0.47267304937037574,0.8057019164708243,0.7500003051757801
284,0.5295806451412681,0.18644055399677228,0.08353429069389394,0.33549915493020294,0.4955318428674996,0.9053180667281989,0.5937193574683657,0.629996716208221,3.051757801131316e-07
285,0.2679498904844209,0.4822660942941531,0.31140674149534325,0.0853127381656764,0.37131818362577196,0.9232631581452827,0.849623301946724,0.9864629744665014,3.051757801131316e-07
286,0.8904089637945988,0.8569419421065244,0.19466474180939874,0.8371570413728573,0.6327060463874087,0.69218007725566,0.1863139822946015,0.13160690451407972,0.2500003051757801
287,0.11197353862755584,0.8300468292377815,0.79024966072119,0.1347882508547156,0.5823940796558739,0.31699347661821875,0.406488024692192,0.7383204534250709,3.051757801131316e-07
288,0.43986773884841057,0.6751854334080989,0.7964319980196176,0.093976306757856,0.06134596393221789,0.7336065831821311,0.3876535730356559,0.7407005591969321,3.051757801131316e-07
289,0.9826942197011864,0.8236809113832002,0.47259516737468715,0.45832302963409277,0.3361642658982458,0.19084145575210204,0.7742941634517014,0.3041778659942303,3.051757801131316e-07
290,0.6333107809074394,0.9433658029730776,0.689222660243005,0.9075423233567347,0.5081564125095093,0.12289241839782993,0.5407416604477187,0.10159243963373507,0.5000003051757801
291,0.18720107237435615,0.2723912998172131,0.05026060026390237,0.5885797995540872,0.4200028453728003,0.9404401009555547,0.1231804799541757,0.6683638009268035,3.051757801131316e-07
292,0.28871660355864237,0.9160972100479453,0.8825569711361555,0.5223220949412041,0.41771401046891055,0.7766200904440567,0.19504977413440946,0.5360106368577019,0.2500003051757801
293,0.5809589541058051,0.12344536768009248,0.9710930175894432,0.684936392754025,0.09064364922991623,0.8491884483809737,0.1777212470217114,0.19669122200854558,0.5000003051757801
294,0.8958472373386838,0.07811573109295608,0.3681413802361279,0.9273023917052627,0.12392471110180947,0.07376295204191612,0.22835073858358781,0.10771287150930901,1.0000003051757802
295,0.4565926165463165,0.5013215847034319,0.6634917774862389,0.11916179638550643,0.8212173751042211,0.39417081352115674,0.45540272074240007,0.48701678581321933,1.0000003051757802
296,0.41582472346928484,0.13832461989983097,0.04665171472652136,0.12895481296067948,0.7172415001317356,0.8961541414906594,0.9546734252442494,0.3113607896727785,3.051757801131316e-07
297,0.06262825987423185,0.8899246361073478,0.892709133897288,0.9991853877504324,0.6886517988866846,0.781037796971198,0.37907966389261544,0.726914355834655,0.2500003051757801
298,0.34568502285562064,0.3657914894855002,0.7332083110616593,0.6045047806704031,0.016362679163730295,0.5743154334106721,0.8130790061099913,0.4550213202126375,0.5000003051757801
299,0.34568502285562064,0.3657914894855002,0.7332083110616593,0.6045047806704031,0.016362679163730295,0.5743154334106721,0.8130790061099913,0.4550213202126375,1.0000003051757802
300,0.7332174503532867,0.8520658387564974,0.23859560567683835,0.6698304447573824,0.8783444491922165,0.9812240964793516,0.1537208091994139,0.7179772578328678,0.2500003051757801
301,0.7199705041520831,0.9081391823456929,0.47519648088367133,0.389405807245755,0.2556508611219042,0.606737474015973,0.4135305313552995,0.6111091952686405,0.2500003051757801
302,0.6434667025455556,0.39519324577631765,0.9476707998246944,0.9318594957256756,0.6618238690805015,0.6140805530174517,0.3296906729092182,0.6329424158825102,3.051757801131316e-07
303,0.801467090568938,0.12959985362111553,0.8851513766292961,0.7939881902091319,0.19373225928665452,0.3389984972684464,0.29504250520236214,0.853567025397673,1.0000003051757802
304,0.7393671831701014,0.715421799425894,0.5990709503829676,0.9249551067032676,0.5555496170735449,0.7270094243436857,0.8866407567339896,0.9113342942394074,0.5000003051757801
305,0.3285543096212833,0.18346989934116265,0.9837184380841992,0.09966261869715957,0.7128853854354925,0.6661408184434164,0.0414521653165757,0.9640221377347984,1.0000003051757802
306,0.9261604464941072,0.14770966567136706,0.6981332182991039,0.2172705551170977,0.9339932961642026,0.4234171923755996,0.42146735614338304,0.9761474300923265,0.5000003051757801
307,0.13156298945368114,0.3230380629041861,0.6114248960341316,0.07266634356290866,0.132934400053232,0.0931717339172522,0.8375329695268369,0.5835940892052575,1.0000003051757802
308,0.787968438650543,0.24291202215382002,0.9559157729120104,0.014195425229063948,0.7853809488743896,0.47053254571369385,0.4466583901858113,0.40475276339644184,0.5000003051757801
309,0.7619421754588755,0.3056415061021114,0.540078892377547,0.6062972726815035,0.8867763389961981,0.01889380455574451,0.2831478768905443,0.6168822266874392,1.0000003051757802
310,0.7849713878531327,0.732391399477505,0.25315497625359107,0.44119978985450464,0.8146339050159359,0.7236753671891253,0.830936786073389,0.7526522188873157,1.0000003051757802
311,0.055667211515568756,0.5684351741869154,0.8625273652135628,0.3240098945912025,0.8728987868863688,0.6458597554135161,0.05086210376063153,0.19263163993465804,0.5000003051757801
312,0.8262583421855101,0.9005170663462042,0.24937129241232914,0.5190786489356677,0.6060023151430594,0.5567773918848826,0.23639513604095008,0.9350161441748438,3.051757801131316e-07
313,0.9261604464941072,0.14770966567136706,0.6981332182991039,0.2172705551170977,0.9339932961642026,0.4234171923755996,0.42146735614338304,0.9761474300923265,0.7500003051757801
314,0.8576860878184294,0.19382739316939995,0.6309972445723013,0.9109137698349083,0.9802735980482684,0.8558011881601912,0.331762780828748,0.17906474034238942,1.0000003051757802
315,0.787968438650543,0.24291202215382002,0.9559157729120104,0.014195425229063948,0.7853809488743896,0.47053254571369385,0.4466583901858113,0.40475276339644184,0.2500003051757801
316,0.2922598561586697,0.9313917989074019,0.918092695653008,0.7708467966329399,0.7704026832684732,0.008062838513446687,0.7193109192282503,0.3411981335200491,0.2500003051757801
317,0.04910296986216423,0.7282696928044377,0.8552593796929457,0.9571333364119443,0.7382996596628958,0.46864237690095606,0.6852398025464624,0.04777760895176439,0.2500003051757801
318,0.2766834573575451,0.37199826158818006,0.9361389704568334,0.48893084208836607,0.1102332199480107,0.5655690142511796,0.07942821429792787,0.24842399070705679,0.5000003051757801
319,0.8406983315690196,0.10210230321240818,0.23221087086888306,0.8316763055722323,0.8466116418401286,0.5370820087447645,0.7378968534474504,0.384082581559066,0.2500003051757801
320,0.9261604464941072,0.14770966567136706,0.6981332182991039,0.2172705551170977,0.9339932961642026,0.4234171923755996,0.42146735614338304,0.9761474300923265,0.2500003051757801
321,0.22480507079483475,0.6220480606608257,0.6191699442347639,0.7666106314571635,0.0348946232277805,0.243447149014734,0.18030829356567687,0.7223080181006138,1.0000003051757802
322,0.534360669165437,0.28057162774694333,0.2876007471691404,0.8543756311090303,0.2625073890824683,0.7437659036196236,0.35296082302594595,0.4817987947514522,3.051757801131316e-07
323,0.28127310035154857,0.008179099538380882,0.5945610536992942,0.8222877120225061,0.2368861932031279,0.045391114451659394,0.5655612262773198,0.11471425423281638,3.051757801131316e-07
324,0.0016181137977168416,0.9972643359981986,0.9219104357905776,0.9544980965379803,0.9886984696658497,0.06708179242067089,0.7202388403078853,0.09091434028960813,3.051757801131316e-07
325,0.8181367269331157,0.21498658346702948,0.8658352238388877,0.4636195746338888,0.3646035945634071,0.6584220442823201,0.028384150067054303,0.03138007182093473,0.5000003051757801
326,0.49937516160863105,0.3642413964894964,0.5679625569710977,0.7958298676441338,0.0768812370243332,0.19635084936050257,0.7471197080881405,0.7139497153180209,3.051757801131316e-07
327,0.06997146663021758,0.6888499324812127,0.335517653635367,0.8557256194028442,0.5218548434657675,0.9622052505305244,0.7038869123457443,0.025624512603853622,0.2500003051757801
328,0.40065573685033956,0.4855167590455628,0.29341620535124946,0.9635980809715147,0.570304348081271,0.3424800122035208,0.7895174223683801,0.8197705743447902,0.7500003051757801
329,0.5649228376152475,0.6802082498550235,0.897656650997508,0.6879546457185933,0.9913977767456615,0.6323835056501695,0.6063457557233837,0.9045762105263313,0.7500003051757801
330,0.48306197291209235,0.04518718479214053,0.8411812903728082,0.8097017005999284,0.4264871387947374,0.4354146823360283,0.2501614001688688,0.09642005671927185,0.2500003051757801
331,0.5722752706918098,0.8963315643360336,0.26798491201908736,0.36364976879394123,0.2731385979466494,0.0822915074058144,0.7415666981339355,0.8772041238912214,0.2500003051757801
332,0.8804885458408725,0.2482041903644829,0.572226421353189,0.577782206906022,0.6467486738603185,0.6352011456331407,0.4043068815630944,0.6701730733527715,0.5000003051757801
333,0.2922598561586697,0.9313917989074019,0.918092695653008,0.7708467966329399,0.7704026832684732,0.008062838513446687,0.7193109192282503,0.3411981335200491,1.0000003051757802
334,0.618662003477181,0.5355983392300958,0.11745104595065782,0.23576424876817065,0.2518014141652874,0.41129114526319066,0.03954252197468469,0.5522942808931177,1.0000003051757802
