,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1
39722,0.956554075866152,0.12282555821413314,0.6067903227320233,0.33403858948806964,0.7733608980178495,0.11838311228487064,0.9917923168934186,0.8185808573247302
33378,0.9259996100194988,0.13977454512991416,0.34459679918179437,0.5942852916683905,0.19043898485400548,0.9676049354985101,0.08953562880533138,0.011927337926531237
23976,0.7769668317976466,0.2455057330538788,0.7191165126341573,0.03156336582931692,0.39384964226824687,0.00030003098557901,0.6096340293200649,0.8729519480165833
10032,0.9794763103382398,0.3215370904590588,0.43975412792102375,0.3622284268143855,0.7351780307177352,0.945171441400791,0.42291182027154234,6.885454684206663e-05
1484,0.9563629184848327,0.6654569278569702,0.15953293893030104,0.44487738403105676,0.9623326307809491,0.4172516579761781,0.8674158616527885,0.08465115031715924
32690,0.9599096522411453,0.07572832317678527,0.3597759918855585,0.18773671952525278,0.1088175767902269,0.9922196451200249,0.9413716368274612,0.28974561071467186
20883,0.8307051271958817,0.0340534621903651,0.8518266198712419,0.30843868221355875,0.9248651776633269,0.8977375460190428,0.037885444103756084,0.2852463795475128
891,0.7083276269307678,0.370682656088128,0.7156001394970378,0.9418633998721859,0.9016728438950404,0.12493283250630974,0.2977732067817119,0.7399028728463231
10823,0.7945781832751645,0.5561180640291666,0.015683645987444098,0.6967730109879211,0.0811116875052429,0.004902194188613152,0.007591571166758974,0.2841149311310971
36902,0.07559874266811815,0.5403718251988158,0.29918759104468357,0.29051411118625964,0.24248710090862505,0.11854107152673973,0.8434985759298053,0.527450137025618
24963,0.5592665102676927,0.6913002585131028,0.4917018003886857,0.4749342510149766,0.6702546013724345,0.026524711703465303,0.6415812811745722,0.5260796377497508
9284,0.9933992769582839,0.10718719403526372,0.2569716268101081,0.05010455807846239,0.5608982660846251,0.3346309605556498,0.2928440508193248,0.6732488533156332
38162,0.8136951828623828,0.5868095766654836,0.48887149343617065,0.8457723253937333,0.6553964933546006,0.42501750187186704,0.8564214404443734,0.6470053672758539
20068,0.7172420582618608,0.28998839235934776,0.8469506547034424,0.056410292656888635,0.26293000997198135,0.9395758645200702,0.9965361251459045,0.8617796017068617
