,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1,temperature
183,0.6743630405118877,0.47584800051958104,0.298513504929163,0.2707630187047877,0.6469529758613778,0.682455203438178,0.239564841072034,0.4360684224878383,0.23967037808929792,0.3551742442913152,0.78061512702984,0.7734851570377533,0.5000003051757801
184,0.5348049879951652,0.7108134803944404,0.8450486630616866,0.5222041889095085,0.9231999436213716,0.35383032101176676,0.359085244976307,0.533383321363968,0.8357417141317698,0.05998372166813899,0.40607010699779295,0.03666284336327214,0.2500003051757801
185,0.31073253542490037,0.6629837330265597,0.4749836162904318,0.2110651631896715,0.013772620743904148,0.5892875989711875,0.3960025420085777,0.19656835675001078,0.47893792399578544,0.7236620909263974,0.0003039008428352958,0.8436573101245385,1.0000003051757802
186,0.20061373670920676,0.4530423251251832,0.9646832390218102,0.7004972336599674,0.035068572783049784,0.9124430286364315,0.4788736002661693,0.44728103597892904,0.44151863224053656,0.8525889637838256,0.6932372586651471,0.24376107845706096,3.051757801131316e-07
187,0.22343601546726463,0.23685548060272943,0.8827264483978883,0.4356882186714728,0.5035353004875106,0.6212113469842383,0.21182162922465092,0.9612978566959487,0.3681086919315036,0.07137539490534792,0.8315078695163038,0.7880625555394866,0.7500003051757801
188,0.5874400469900669,0.9611990705156885,0.8017247038101166,0.9235507209392134,0.6445644178966291,0.8126884662219163,0.240599168012369,0.5520092947131192,0.7197335546783366,0.09279961476080419,0.8480769395811657,0.6120878752839052,0.5000003051757801
189,0.9822598561586697,0.7263917989074017,0.04809269565300793,0.31584679663294,0.02040268326847297,0.943062838513447,0.5993109192282503,0.14619813352004912,0.36003525570625705,0.43926005925618966,0.9464366216196929,0.41587338299849974,0.7500003051757801
190,0.6963271581647816,0.047541366097775546,0.21014792041226213,0.14066842241837352,0.4271377100175565,0.5215881866604363,0.7986260683270651,0.3802818602564171,0.031774288868472104,0.8855253797319161,0.6385568777804602,0.090088093930305,1.0000003051757802
191,0.8269859689070695,0.09975190398539975,0.6385301387189443,0.970467619195614,0.8400283154484216,0.5507484633656289,0.4341515094077295,0.9761792160509754,0.4277456713777285,0.7591467782991116,0.4575955753274723,0.8053855975484377,0.2500003051757801
192,0.23310340187873718,0.7787361272480785,0.04271744975019069,0.5117137804336463,0.7644945051607265,0.23809707618249717,0.20433139405580733,0.8516877688919287,0.42084723733868395,0.5481157310929561,0.038141380236127974,0.4123023917052627,0.7500003051757801
193,0.5843590440992917,0.6659941451843914,0.06038798309990231,0.27929065605191317,0.2999336947967234,0.9236818364760029,0.769327805043729,0.35905686736459824,0.3520833655029278,0.45288852938538177,0.7378538545243036,0.5439719367217127,1.0000003051757802
194,0.9709589541058052,0.6734453676800927,0.33109301758944315,0.9899363927540252,0.6106436492299163,0.5191884483809738,0.7877212470217115,0.8066912220085456,0.752460652158777,0.124173011162213,0.089304407433957,0.88357732803538,1.0000003051757802
195,0.43037829961612223,0.6970254389471868,0.44325588728253673,0.6132244083577945,0.7768328035075938,0.08067904685698485,0.2932958431724951,0.10904650955473898,0.639986047473639,0.5543126457626828,0.6457440606590651,0.14687707664812233,3.051757801131316e-07
196,0.87369846966585,0.8020817924206707,0.26523884030788536,0.7859143402896079,0.6267963682069476,0.25740590710588085,0.7299243391163119,0.5555464186622731,0.2896657295230471,0.7843545947455105,0.18153464130780766,0.2759392800952705,1.0000003051757802
197,0.5509970765629384,0.785438845540196,0.08064954938617956,0.5874906903310445,0.3181630227896092,0.6127737404468616,0.8641180575268127,0.1725200557762693,0.3238455623222033,0.6191902517916619,0.6330968856918838,0.5496803230830118,3.051757801131316e-07
198,0.6066770561039888,0.6135524489051107,0.8130042656071296,0.6926829297980965,0.4454778776286399,0.9587682214973607,0.5114066698676522,0.4434531563818331,0.5455278684342982,0.01302960253499312,0.42247419131481795,0.7306139236522023,0.7500003051757801
199,0.20697471873085074,0.8818100170960584,0.036617748780936044,0.8092460599041579,0.772798432664059,0.9038021801908523,0.17298750850948014,0.2695164795303412,0.0751608597447558,0.2939249798132206,0.28164117418694357,0.9284978995926045,0.5000003051757801
200,0.38359038790676137,0.18099101686665733,0.23148579017205445,0.6517815926510367,0.22024718592546486,0.31783254330952376,0.6679245578320393,0.08653939435607488,0.595824723469285,0.08832461989983098,0.35165171472652135,0.7689548129606796,0.5000003051757801
201,0.9948740156459911,0.828139073637174,0.45484824852807937,0.32438553948897497,0.435164258823013,0.5967111963498075,0.9978588987680526,0.0523812994604475,0.2556359539571761,0.06327894666501978,0.17704854508855147,0.7465815781333024,1.0000003051757802
202,0.9822598561586697,0.7263917989074017,0.04809269565300793,0.31584679663294,0.02040268326847297,0.943062838513447,0.5993109192282503,0.14619813352004912,0.36003525570625705,0.43926005925618966,0.9464366216196929,0.41587338299849974,0.5000003051757801
203,0.045746149694860246,0.5512870070763539,0.41082452577037687,0.747109572266652,0.282119952896195,0.1873471127610295,0.02132459170153631,0.09834894732196402,0.5825164699670683,0.48265116094029253,0.7466918136460498,0.45391894619036005,0.5000003051757801
204,0.5232229311148825,0.41740450756751996,0.6661737630836073,0.010454103430047232,0.1342446886096159,0.48033290303846277,0.3699741056709228,0.011235112482011207,0.7759473658484137,0.18931617974228704,0.682905481745434,0.5309237186100247,0.2500003051757801
205,0.6362370711251546,0.1275723908081615,0.20318649749833645,0.4845175575884558,0.11956049760672315,0.331852733627661,0.18113239547194157,0.2854622895298545,0.2731750534121865,0.4553118489263167,0.1735156243622373,0.1253005864002821,0.2500003051757801
206,0.01588057255498987,0.4909824365043482,0.46836415896033656,0.1013897633353672,0.6906636330621382,0.025535261209046065,0.44919243836526496,0.6498664882495686,0.38174596278288886,0.9389266186362814,0.2921814513786646,0.7402759773509657,1.0000003051757802
207,0.36718604064668553,0.762209456535752,0.050339430541455996,0.6448019721095568,0.2027359017847179,0.9818446354392001,0.8072462652436587,0.589629194510913,0.2470338580340717,0.42388901557386377,0.3690222541033157,0.6306065455762616,0.2500003051757801
208,0.3414223794614714,0.9440150954598924,0.9136709482894584,0.5583760856023392,0.8270434267427184,0.021860695416794643,0.5603427872711255,0.049936408042074415,0.5190328075998899,0.9781899874174865,0.7009099657998017,0.7922504563020921,3.051757801131316e-07
209,0.9509669457287006,0.7591102334440124,0.580149220231492,0.8889863839868541,0.25065475121416286,0.6456106316586099,0.7718904584203097,0.12239346633854371,0.2539978740683221,0.6824026581469812,0.10354690052341495,0.0993705964559228,0.5000003051757801
210,0.6767938544469508,0.05407777178776705,0.3212025276735958,0.2512115466774081,0.3263935239318265,0.45777600487786607,0.7081090983560459,0.9329011453381505,0.6348333038244439,0.2257783994179425,0.7422881506122262,0.16306240680499126,3.051757801131316e-07
211,0.3075486224473258,0.8085960863669899,0.12825197893507853,0.9551742215517572,0.3882926926969695,0.9471066678114386,0.5902744875559415,0.7085120306460798,0.6909552998372612,0.08442959605245191,0.8863333474098923,0.20596656145894318,0.2500003051757801
212,0.8376566427443048,0.9555172247616599,0.7280774012300608,0.6712504233998867,0.7518012558822759,0.5083437466694215,0.23234108024386438,0.36696980061472667,0.7473158703795564,0.9694464046207186,0.8000427470444631,0.2351669770418026,3.051757801131316e-07
213,0.4285367898243205,0.1985353891148273,0.6228462753767988,0.7050047062226008,0.1982372402906066,0.8677631035909036,0.1331418621808677,0.05709286130237559,0.870260507102621,0.35055463553140737,0.13811430627147733,0.35366549428979027,1.0000003051757802
214,0.8204332256923446,0.3509898171100136,0.8506115431667521,0.7223834792351241,0.4304218228244962,0.7747667388102307,0.10484855583034187,0.03489892213321921,0.41373615661023766,0.03375715113395499,0.3340624833282202,0.862164720908073,0.7500003051757801
215,0.3008152924026793,0.7007605292282114,0.3782806166423005,0.036904289575892535,0.8754885458408725,0.09320419036448287,0.42222642135318905,0.23778220690602203,0.2267486738603185,0.7352011456331407,0.26430688156309434,0.6551730733527715,1.0000003051757802
216,0.3552735980482684,0.2708011881601909,0.13176278082874804,0.5640647403423895,0.36588496758728817,0.01635952813803576,0.7012656670701953,0.9015128313663168,0.4808498840085289,0.5335107828065302,0.43663774655938387,0.6524135044830724,3.051757801131316e-07
217,0.1768745226669766,0.8405139309951519,0.35112157154877405,0.5388739640500472,0.1884991685754438,0.4356322327730185,0.6849736734771722,0.46589385790808613,0.9610146528562398,0.25266032523578136,0.8284848378659034,0.253607871939496,0.5000003051757801
218,0.9454159093327079,0.5967927660901305,0.7019884408029944,0.8630588599350651,0.792141949842413,0.062226015514217366,0.6154748750579023,0.06586449396797589,0.06131402254775731,0.865381075773642,0.5346691873845728,0.6961519119642322,3.051757801131316e-07
219,0.06054961707354479,0.4020094243436855,0.7166407567339896,0.051334294239407385,0.8197866919752608,0.5495407250093469,0.45750081547476934,0.7247486952431745,0.12747839201804334,0.18131830659216516,0.5617129542563807,0.6769167617279689,3.051757801131316e-07
220,0.3075486224473258,0.8085960863669899,0.12825197893507853,0.9551742215517572,0.3882926926969695,0.9471066678114386,0.5902744875559415,0.7085120306460798,0.6909552998372612,0.08442959605245191,0.8863333474098923,0.20596656145894318,1.0000003051757802
221,0.8945806451412679,0.026440553996772285,0.6885342906938939,0.08549915493020292,0.6205318428674996,0.10031806672819861,0.5187193574683656,0.2599967162082208,0.19306197291209226,0.8251871847921407,0.05618129037280792,0.49970170059992836,0.5000003051757801
222,0.3008152924026793,0.7007605292282114,0.3782806166423005,0.036904289575892535,0.8754885458408725,0.09320419036448287,0.42222642135318905,0.23778220690602203,0.2267486738603185,0.7352011456331407,0.26430688156309434,0.6551730733527715,0.2500003051757801
223,0.9207351538205032,0.9665058882487286,0.10842172937207148,0.6230444725312925,0.2927965925301944,0.20353296293282505,0.8828927873119817,0.036144065964032794,0.6196214828668914,0.7936171258962815,0.9176048698819381,0.36661887640536883,3.051757801131316e-07
224,0.5948050707948348,0.08204806066082565,0.919169944234764,0.39661063145716347,0.4148946232277805,0.9784471490147338,0.620308293565677,0.5723080181006138,0.7009420629862663,0.2867098695919414,0.2269462460719324,0.4590437365995755,1.0000003051757802
225,0.7605616612253484,0.20850664102263608,0.31671562194476627,0.7107092223744343,0.9010081904626082,0.10568749485581065,0.7325543277317125,0.5357885356517993,0.2176942197011864,0.4086809113832004,0.522595167374687,0.8183230296340929,0.2500003051757801
226,0.10616824862177023,0.28249880646445585,0.6816906618865036,0.4663302340714491,0.3469672455172758,0.5590112007032743,0.4915075260584962,0.9844203107140928,0.05365093843626921,0.642759314607258,0.49442779491344174,0.9044700467487504,0.5000003051757801
227,0.7466361955068894,0.839528205794267,0.30431582071020835,0.6250463378289582,0.8948544736401197,0.9334956403836813,0.7902055281582087,0.4799244698118767,0.12419301059716599,0.5239331785562424,0.7145680461475693,0.07764019318909758,0.5000003051757801
228,0.9871801382880234,0.5873939046246262,0.8315329130151818,0.4118676666199752,0.8583184432672268,0.13953634963933134,0.5239953899038973,0.5410864580884133,0.6068277336348994,0.24601411202555973,0.019777545138967515,0.3354959014867551,0.7500003051757801
229,0.805419473275182,0.8643618962201576,0.6441690465613692,0.29617899458274627,0.09847224156968067,0.8970731707490669,0.92251464446608,0.9192710728023472,0.8162288316989732,0.38629283729560066,0.729273982890054,0.22870114179173823,0.2500003051757801
230,0.09669009434560312,0.1520521878929007,0.6486067636239803,0.23031522690054115,0.4629527253053849,0.4270187320806117,0.1695448682779509,0.7605455557758529,0.6544849820694112,0.9330297662648865,0.22057212887834424,0.6402750299503845,1.0000003051757802
231,0.25194037491179117,0.8766700721057562,0.7766079723325194,0.20714925782593524,0.520237885443262,0.011960693856357537,0.9733213698040145,0.4724356138003273,0.08490668562559389,0.37637936847587644,0.19153039461902724,0.4728947442937653,3.051757801131316e-07
232,0.832540359997898,0.22005258612591286,0.07456551078943496,0.4874461617705297,0.33542818453235773,0.7530057537716708,0.3536914108008692,0.4072203326132904,0.17839955806206884,0.8303646043360631,0.9845760061556894,0.9989664606167062,0.7500003051757801
233,0.47286523691540394,0.0221589285707495,0.7835769669180576,0.3931982584685488,0.17123307975452046,0.2676509101530801,0.37201738989246824,0.5778865974247929,0.3322148256341464,0.1705132085824501,0.5536629914515664,0.5724046901797034,1.0000003051757802
234,0.7002810641576245,0.8483107299452135,0.36905206997448425,0.5094910417592149,0.9717392963371998,0.0726942548163996,0.22494162032092577,0.40142409333138196,0.5687166035586426,0.5710972100479451,0.8175569711361556,0.21732209494120416,0.7500003051757801
235,0.9435535931577848,0.39552592470857645,0.2095862042147495,0.18940503472432463,0.35624993909574315,0.9877541084871782,0.8292626833016894,0.1274328297717026,0.9785151543817244,0.2622534235826705,0.2662814303828298,0.5757158032023447,0.2500003051757801
236,0.38359038790676137,0.18099101686665733,0.23148579017205445,0.6517815926510367,0.22024718592546486,0.31783254330952376,0.6679245578320393,0.08653939435607488,0.595824723469285,0.08832461989983098,0.35165171472652135,0.7689548129606796,0.7500003051757801
237,0.6807425945476563,0.5462223695207484,0.4983165770081205,0.07461251015131343,0.6693388848758557,0.15907863885332593,0.6634804098549404,0.9427624213788969,0.5353600171085495,0.6086079105106021,0.12550707168478445,0.6815976890994672,3.051757801131316e-07
238,0.1821280461902146,0.4664845526790303,0.5461310804177605,0.8030835684211456,0.5138991307871931,0.8057382371167157,0.4993895391474421,0.4846748905492122,0.2088421011779433,0.3225370655850223,0.5252892064740722,0.9813557397592139,0.2500003051757801
239,0.011776338996198068,0.5788938045557445,0.5531478768905442,0.23688222668743913,0.03036799343880445,0.1784907643345965,0.9530239546761339,0.8698888155773611,0.37151636510833713,0.46278214883825614,0.29601134065196694,0.2638317250936391,0.5000003051757801
240,0.6103840790877967,0.12171808117036527,0.7418954660969392,0.6961615443697635,0.5962487087615352,0.40328080937492783,0.08371495799136161,0.32781189305137154,0.34755376409614347,0.2042913861478804,0.3077933390247828,0.6018008837205917,0.7500003051757801
241,0.08981262760236532,0.6002786009779519,0.4223425557701342,0.5843714774782738,0.30589715471042184,0.8828351745579163,0.056434046672020996,0.46086388340917306,0.8673098018084121,0.5897516735347921,0.955887645935953,0.3915298083764166,3.051757801131316e-07
242,0.32170176934653283,0.23163453687630886,0.907678379331221,0.9340569712543333,0.8479855044940436,0.8162747854580203,0.2690540719500581,0.9145497949391387,0.0026860878184292777,0.3638273931693999,0.7059972445723014,0.5809137698349084,3.051757801131316e-07
243,0.6493606691654368,0.4455716277469431,0.5376007471691404,0.91437563110903,0.8825073890824683,0.11876590361962357,0.48296082302594595,0.2767987947514522,0.7104231760911583,0.3009953508449808,0.06419495550771295,0.29761332135456237,1.0000003051757802
244,0.7120378103647939,0.3084083922590332,0.9894567516963384,0.1259452196119702,0.7059776430920133,0.887189500492032,0.3143112894607873,0.3172904434483782,0.44685238030147995,0.23285853834901732,0.7656806830620657,0.563049773002894,3.051757801131316e-07
245,0.3896197509749709,0.8705003042202499,0.6265618603870559,0.24814999634264534,0.570792179628827,0.5610157118185898,0.2833677945368436,0.49076385916069737,0.45535301100238307,0.2419005413177282,0.2032410850269758,0.7554970697588206,3.051757801131316e-07
246,0.8945806451412679,0.026440553996772285,0.6885342906938939,0.08549915493020292,0.6205318428674996,0.10031806672819861,0.5187193574683656,0.2599967162082208,0.19306197291209226,0.8251871847921407,0.05618129037280792,0.49970170059992836,3.051757801131316e-07
247,0.43846256835103004,0.9984731189963002,0.7300579564851922,0.9933241845255394,0.9938556569262929,0.4103011644108766,0.6293070883578707,0.3751709937338962,0.1807334431006675,0.5367647071408739,0.9228609604367898,0.7290137984919989,1.0000003051757802
248,0.13648713879473737,0.6054146823360284,0.870161400168869,0.9664200567192718,0.8856850228556206,0.2757914894855003,0.8232083110616593,0.8395047806704031,0.1713626791637303,0.19931543341067198,0.34807900610999143,0.8350213202126376,3.051757801131316e-07
249,0.568360456949346,0.9799785799219567,0.2598238164938699,0.6772497141574051,0.7196205644936431,0.25398759394215253,0.2733336404188977,0.7946476437075191,0.7848457008000607,0.655365397752934,0.5728239568521064,0.8489755776967988,0.5000003051757801
250,0.29528890462387286,0.7387638327067338,0.5285389989188977,0.6558379400705338,0.7855289257147804,0.7263178156680465,0.7583359169566698,0.6076857875763316,0.11582697459383347,0.4032134572850503,0.45097346996864046,0.1510899527167901,0.7500003051757801
251,0.1601020163477583,0.2552920434857205,0.7988466640884945,0.5401504621320891,0.2339609116643829,0.47246761991905933,0.3275130747789024,0.9704252204863058,0.24479735570052613,0.4134232459278281,0.7220001265076712,0.33466800890748366,3.051757801131316e-07
252,0.2687322592866544,0.9489984972684464,0.5000425052023622,0.04856702539767296,0.5619735386275558,0.0300468292377816,0.6702496607211899,0.8297882508547155,0.5123940796558739,0.6719934766182187,0.44648802469219206,0.04332045342507085,0.7500003051757801
253,0.6584842452673222,0.6872309095439537,0.5417304739843289,0.11059965003096177,0.09060266465028848,0.8787491912491889,0.4162719891647304,0.6768250348934763,0.9580692823354584,0.4961197906726052,0.30051240313885125,0.22260402713297012,0.7500003051757801
254,0.9978804892685704,0.031819072762093864,0.8697708495772215,0.46388230205948977,0.5844799157604971,0.44130177214879346,0.3338937917416096,0.9475083380750161,0.06835743294355678,0.38381941612951703,0.9503241110054103,0.6274625273181759,0.2500003051757801
255,0.6410900196942381,0.22620150991202087,0.3816237402210212,0.3849125479544502,0.8088520129342796,0.9174269943369239,0.6464857970260383,0.6680678818650769,0.9077536659516648,0.115796404284706,0.8548822651209116,0.6636570553354799,0.2500003051757801
256,0.9055797155290176,0.016792141473887523,0.632151528627631,0.5331185608193503,0.14794522358921425,0.34880255393659065,0.9898097135665439,0.18061890595945357,0.5426613489159295,0.2172618240039313,0.8783891834510988,0.5912433754007252,0.2500003051757801
257,0.805419473275182,0.8643618962201576,0.6441690465613692,0.29617899458274627,0.09847224156968067,0.8970731707490669,0.92251464446608,0.9192710728023472,0.8162288316989732,0.38629283729560066,0.729273982890054,0.22870114179173823,3.051757801131316e-07
258,0.8945806451412679,0.026440553996772285,0.6885342906938939,0.08549915493020292,0.6205318428674996,0.10031806672819861,0.5187193574683656,0.2599967162082208,0.19306197291209226,0.8251871847921407,0.05618129037280792,0.49970170059992836,0.7500003051757801
259,0.3896197509749709,0.8705003042202499,0.6265618603870559,0.24814999634264534,0.570792179628827,0.5610157118185898,0.2833677945368436,0.49076385916069737,0.45535301100238307,0.2419005413177282,0.2032410850269758,0.7554970697588206,1.0000003051757802
260,0.12272705935742077,0.07297136015951278,0.5891954787975423,0.9035234473632557,0.7686755421688944,0.008759098324293974,0.941085876311342,0.5944298107059218,0.16897289828684403,0.5423679314476852,0.5434372926902563,0.20379918604358147,0.2500003051757801
261,0.8376566427443048,0.9555172247616599,0.7280774012300608,0.6712504233998867,0.7518012558822759,0.5083437466694215,0.23234108024386438,0.36696980061472667,0.7473158703795564,0.9694464046207186,0.8000427470444631,0.2351669770418026,0.5000003051757801
262,0.1890107894613015,0.9727285462399675,0.7562485655888039,0.021463423069876995,0.35223270497039344,0.9709647712653678,0.33767091912897995,0.07189807283130281,0.7359054167964055,0.7416095418199353,0.476790858166463,0.36296935638131445,0.5000003051757801
263,0.01588057255498987,0.4909824365043482,0.46836415896033656,0.1013897633353672,0.6906636330621382,0.025535261209046065,0.44919243836526496,0.6498664882495686,0.38174596278288886,0.9389266186362814,0.2921814513786646,0.7402759773509657,0.2500003051757801
264,0.7720643663494957,0.500243339863248,0.09330953073394674,0.47795952251944274,0.3769324304451165,0.5305680468947542,0.031469280256229804,0.3076455728060633,0.5609271697587238,0.9825734695441737,0.38518238551096107,0.4385875027608961,0.7500003051757801
265,0.4944648748250365,0.6209105680337761,0.09538070142889081,0.12449353578779077,0.018752402689559272,0.49913159405845053,0.22575422417535007,0.9354486063819109,0.4397786312285998,0.13833790293017678,0.9690375269347579,0.14265233646555325,0.7500003051757801
266,0.3414223794614714,0.9440150954598924,0.9136709482894584,0.5583760856023392,0.8270434267427184,0.021860695416794643,0.5603427872711255,0.049936408042074415,0.5190328075998899,0.9781899874174865,0.7009099657998017,0.7922504563020921,0.2500003051757801
267,0.4285367898243205,0.1985353891148273,0.6228462753767988,0.7050047062226008,0.1982372402906066,0.8677631035909036,0.1331418621808677,0.05709286130237559,0.870260507102621,0.35055463553140737,0.13811430627147733,0.35366549428979027,0.2500003051757801
268,0.46615444504906667,0.5396619823736297,0.27263298706121414,0.9498372083667738,0.2784309464680145,0.15343884662912477,0.9364012578043069,0.692724912584238,0.9947161281880351,0.190023191702855,0.5855565034664584,0.8854183803251331,0.5000003051757801
269,0.10616824862177023,0.28249880646445585,0.6816906618865036,0.4663302340714491,0.3469672455172758,0.5590112007032743,0.4915075260584962,0.9844203107140928,0.05365093843626921,0.642759314607258,0.49442779491344174,0.9044700467487504,0.2500003051757801
270,0.4085156994960161,0.5097508965558558,0.57372462911116,0.8652343492140119,0.4999595122047211,0.571362658046715,0.966055434803296,0.1529764499024987,0.5520237960698922,0.1488955874682073,0.4416597738743772,0.3064608712140344,0.7500003051757801
271,0.02095526853332919,0.531671675699376,0.9233928419204476,0.7517091349721715,0.9645805980770504,0.8266874518568206,0.46711900724936495,0.13691397838158947,0.37776507866775694,0.17887420840505602,0.18637061404668043,0.4026793484632978,0.7500003051757801
272,0.832540359997898,0.22005258612591286,0.07456551078943496,0.4874461617705297,0.33542818453235773,0.7530057537716708,0.3536914108008692,0.4072203326132904,0.17839955806206884,0.8303646043360631,0.9845760061556894,0.9989664606167062,0.2500003051757801
273,0.06987462861129196,0.47455719805649266,0.8891037887679933,0.325713776470916,0.49141581494996467,0.7612501449644015,0.47277885557180593,0.549486144179428,0.7926736340055475,0.9856850656690592,0.03245422530724992,0.6468408153924736,1.0000003051757802
274,0.9003971402750182,0.25438309292861216,0.449540950434242,0.8450606420907671,0.28941621757449204,0.39911596220431544,0.9571252353308548,0.0027686348185517926,0.34124803904336076,0.9140472137592094,0.5804278611922002,0.7039140257684614,3.051757801131316e-07
275,0.6767938544469508,0.05407777178776705,0.3212025276735958,0.2512115466774081,0.3263935239318265,0.45777600487786607,0.7081090983560459,0.9329011453381505,0.6348333038244439,0.2257783994179425,0.7422881506122262,0.16306240680499126,0.2500003051757801
276,0.8001148498186643,0.7435313976048201,0.6923125173951338,0.5182090011568868,0.21473296634335964,0.9904955802509956,0.44032171289289573,0.8340678364156652,0.4929100152161519,0.613131796265147,0.4291639150379547,0.3416916968255233,0.2500003051757801
277,0.5974611388184983,0.8906433031165355,0.7081936797049292,0.19700907966396397,0.3997037417882725,0.2930618409944465,0.578384818268709,0.1692490013546477,0.5859183094809046,0.5981027691422486,0.985106260577944,0.08705004153494686,1.0000003051757802
278,0.6410900196942381,0.22620150991202087,0.3816237402210212,0.3849125479544502,0.8088520129342796,0.9174269943369239,0.6464857970260383,0.6680678818650769,0.9077536659516648,0.115796404284706,0.8548822651209116,0.6636570553354799,0.7500003051757801
279,0.3361642658982457,0.4258414557521019,0.5992941634517015,0.06917786599423048,0.053081693448326646,0.7776835681396553,0.7452183924911518,0.2252915395020643,0.3101647971206778,0.371351222838025,0.15161386421759848,0.708648044238937,1.0000003051757802
280,0.7002810641576245,0.8483107299452135,0.36905206997448425,0.5094910417592149,0.9717392963371998,0.0726942548163996,0.22494162032092577,0.40142409333138196,0.5687166035586426,0.5710972100479451,0.8175569711361556,0.21732209494120416,0.2500003051757801
281,0.87369846966585,0.8020817924206707,0.26523884030788536,0.7859143402896079,0.6267963682069476,0.25740590710588085,0.7299243391163119,0.5555464186622731,0.2896657295230471,0.7843545947455105,0.18153464130780766,0.2759392800952705,0.7500003051757801
282,0.07004681352218503,0.5446526910458357,0.9931699182913162,0.8810214538998734,0.4416939681762104,0.8596666463656393,0.84799280000284,0.3968118369413777,0.31656122805864545,0.7627415438712217,0.6140591620769121,0.44017036356396905,1.0000003051757802
283,0.21978359102793155,0.8186617621168071,0.19805586940057684,0.29373900445907414,0.5491155434296889,0.37063263302761484,0.6598749924791805,0.5190907027893144,0.7061987847242436,0.5938834456927508,0.50370823444598,0.020162641627704345,0.7500003051757801
284,0.5260834623946979,0.6255411041310248,0.46004000906009407,0.9186697907751805,0.7027353086448084,0.9252861036321829,0.7202713081002031,0.45313563078563557,0.7652989527275784,0.27297054422360595,0.27312616950512336,0.3012169030236342,3.051757801131316e-07
285,0.2687322592866544,0.9489984972684464,0.5000425052023622,0.04856702539767296,0.5619735386275558,0.0300468292377816,0.6702496607211899,0.8297882508547155,0.5123940796558739,0.6719934766182187,0.44648802469219206,0.04332045342507085,3.051757801131316e-07
286,0.8945806451412679,0.026440553996772285,0.6885342906938939,0.08549915493020292,0.6205318428674996,0.10031806672819861,0.5187193574683656,0.2599967162082208,0.19306197291209226,0.8251871847921407,0.05618129037280792,0.49970170059992836,0.2500003051757801
287,0.11275641362301443,0.40856460078721557,0.13807848552421215,0.7283381114827183,0.4081158217767571,0.5019048451351057,0.427513346524514,0.8990120528129344,0.22102370171907262,0.007434067493550084,0.8627081761969189,0.06143328636393371,3.051757801131316e-07
288,0.43846256835103004,0.9984731189963002,0.7300579564851922,0.9933241845255394,0.9938556569262929,0.4103011644108766,0.6293070883578707,0.3751709937338962,0.1807334431006675,0.5367647071408739,0.9228609604367898,0.7290137984919989,3.051757801131316e-07
289,0.9822598561586697,0.7263917989074017,0.04809269565300793,0.31584679663294,0.02040268326847297,0.943062838513447,0.5993109192282503,0.14619813352004912,0.36003525570625705,0.43926005925618966,0.9464366216196929,0.41587338299849974,3.051757801131316e-07
290,0.6306296148692524,0.27668892630830766,0.8293419209209584,0.3407746283956272,0.390275259144275,0.18048041605902027,0.2471514042607036,0.2642727002311953,0.6040376825251584,0.7453604715762775,0.7322383675616637,0.3590972375077554,0.5000003051757801
291,0.1890107894613015,0.9727285462399675,0.7562485655888039,0.021463423069876995,0.35223270497039344,0.9709647712653678,0.33767091912897995,0.07189807283130281,0.7359054167964055,0.7416095418199353,0.476790858166463,0.36296935638131445,3.051757801131316e-07
292,0.2888172471179697,0.07767468272951217,0.560595714865654,0.3861952023917109,0.12085509765219134,0.6961946511373533,0.09646139611975102,0.8157515332867677,0.9265926165463165,0.5563215847034321,0.9134917774862388,0.8341617963855065,0.2500003051757801
293,0.5843590440992917,0.6659941451843914,0.06038798309990231,0.27929065605191317,0.2999336947967234,0.9236818364760029,0.769327805043729,0.35905686736459824,0.3520833655029278,0.45288852938538177,0.7378538545243036,0.5439719367217127,0.5000003051757801
294,0.8952321219197078,0.2621029621286182,0.6017644272622141,0.008381855691803794,0.3621443857152322,0.6362387774317922,0.557053575723241,0.015986108129062506,0.1022476465977164,0.689009279717645,0.8420863687288259,0.9075453207644456,1.0000003051757802
295,0.4599049198108489,0.5146522608316416,0.7213246889239846,0.13163414489113587,0.23843253661277905,0.9506935496492229,0.013949214593393993,0.32286545581647513,0.8944249782180794,0.48677152801460666,0.6645648825073642,0.49410259014671126,1.0000003051757802
296,0.418550324208543,0.985036086891956,0.11386231945021863,0.42476443418590637,0.6979176789682044,0.3267523556807588,0.1792329132380048,0.14080152590217643,0.07401771850651462,0.916478603661786,0.3441909599667261,0.5655913741729701,3.051757801131316e-07
297,0.06054961707354479,0.4020094243436855,0.7166407567339896,0.051334294239407385,0.8197866919752608,0.5495407250093469,0.45750081547476934,0.7247486952431745,0.12747839201804334,0.18131830659216516,0.5617129542563807,0.6769167617279689,0.2500003051757801
298,0.3468812370243334,0.5263508493605026,0.8371197080881404,0.348949715318021,0.5909111728560953,0.6799298950896895,0.4615075787105218,0.3490283019212186,0.1576445426008314,0.5651243339729397,0.6573048207124244,0.7397152558944056,0.5000003051757801
299,0.3468812370243334,0.5263508493605026,0.8371197080881404,0.348949715318021,0.5909111728560953,0.6799298950896895,0.4615075787105218,0.3490283019212186,0.1576445426008314,0.5651243339729397,0.6573048207124244,0.7397152558944056,1.0000003051757802
